query_id	pct_identity
Q980V2	46.154
Q980V2	29.545
Q980V2	35.714
Q980V2	36.0
Q980V2	31.034
Q9HQJ4	29.52
Q9HQJ4	26.159
Q9HQJ4	36.957
Q9HQJ4	35.417
Q8TSC8	34.061
Q8TSC8	30.045
Q8TSC8	29.493
Q8TSC8	33.125
Q8TSC8	34.498
Q8TSC8	30.172
Q8TSC8	27.778
Q8TSC8	30.588
Q8TSC8	33.054
Q8TSC8	29.167
Q8TSC8	30.263
Q8TSC8	29.004
Q8TSC8	28.829
Q8TSC8	32.716
Q8TSC8	28.767
Q8TSC8	26.721
Q8TSC8	26.961
Q8TSC8	25.455
Q8TSC8	28.139
Q8TSC8	21.875
Q8TSC8	29.412
Q8TSC8	26.852
Q8TSC8	26.25
Q8TSC8	29.609
Q8TSC8	28.139
Q8TSC8	31.056
Q8TSC8	29.565
Q8TSC8	32.692
Q8TSC8	26.667
Q8TSC8	26.567
Q8TSC8	25.909
Q8TSC8	26.027
Q8TSC8	24.0
Q8TSC8	24.314
Q8TSC8	27.897
Q8TSC8	22.897
Q8TSC8	30.396
Q8TSC8	26.872
Q8TSC8	25.346
Q8TSC8	25.0
Q8TSC8	26.695
Q8TSC8	26.84
Q8TSC8	27.111
Q8TSC8	27.074
Q8TSC8	27.5
Q8TSC8	26.471
Q8TSC8	21.212
Q8TSC8	23.636
Q8TSC8	27.434
Q8TSC8	26.339
Q8TSC8	26.131
Q8TSC8	25.991
Q8TSC8	23.32
Q8TSC8	23.786
Q8TSC8	27.632
Q8TSC8	25.926
Q8TSC8	25.0
Q8TSC8	25.98
Q8TSC8	26.255
Q8TSC8	28.75
Q8TSC8	26.336
Q8TSC8	27.632
Q8TSC8	26.471
Q8TSC8	27.876
Q8TSC8	27.941
Q8TSC8	26.222
Q8TSC8	26.104
Q8TSC8	27.451
Q8TSC8	26.471
Q8TSC8	25.21
Q8TSC8	26.168
Q8TSC8	22.381
Q8TSC8	26.829
Q8TSC8	24.779
Q8TSC8	21.032
Q8TSC8	26.554
Q8TSC8	27.313
Q8TSC8	28.571
Q8TSC8	25.0
Q8TSC8	26.531
Q8TSC8	26.471
Q8TSC8	25.604
Q8TSC8	22.845
Q8TSC8	24.735
Q8TSC8	27.66
Q8TSC8	26.493
Q8TSC8	29.73
Q8TSC8	30.045
Q8TSC8	25.926
Q8TSC8	27.219
Q8TSC8	23.504
Q8TSC8	24.852
Q8TSC8	24.67
Q8TSC8	26.457
Q8TSC8	25.339
Q8TSC8	27.273
Q8TSC8	25.0
Q8TSC8	23.81
Q8TSC8	27.686
Q8TSC8	27.273
Q8TSC8	24.691
Q8TSC8	24.038
Q8TSC8	28.8
Q8TSC8	26.522
Q8TSC8	24.658
Q8TSC8	25.439
Q8TSC8	27.723
Q8TSC8	24.88
Q8TSC8	29.386
Q8TSC8	28.767
Q8TSC8	27.826
Q8TSC8	25.893
Q8TSC8	29.384
Q8TSC8	25.688
Q8TSC8	22.709
Q8TSC8	26.222
Q8TSC8	26.531
Q8TSC8	25.767
Q8TSC8	26.582
Q8TSC8	27.586
Q8TSC8	28.0
Q8TSC8	25.207
Q8TSC8	28.111
Q8TSC8	24.51
Q8TSC8	25.523
Q8TSC8	27.848
Q8TSC8	29.148
Q8TSC8	26.05
Q8TSC8	25.796
Q8TSC8	24.887
Q8TSC8	26.364
Q8TSC8	26.667
Q8TSC8	25.628
Q8TSC8	27.273
Q8TSC8	22.222
Q8TSC8	46.429
Q8TSC8	25.207
Q8TSC8	26.442
Q8TSC8	24.064
Q8TSC8	25.481
Q8TSC8	22.857
Q8TSC8	28.571
Q8TSC8	24.576
Q8TSC8	24.312
Q8TSC8	26.667
Q8TSC8	26.471
Q8TSC8	26.022
Q8TSC8	25.743
Q8TSC8	25.714
Q8TSC8	29.268
Q8TSC8	25.221
Q8TSC8	26.042
Q8TSC8	24.737
Q8TSC8	28.0
Q8TSC8	21.103
Q8TSC8	23.482
Q8TSC8	23.196
Q8TSC8	32.308
Q8TSC8	50.0
Q8TSC8	48.485
Q8TSC8	59.091
Q8TSC8	28.723
Q8TSC8	22.535
Q8TSC8	42.5
Q8TSC8	45.161
Q8TSC8	34.286
Q8TSC8	26.364
Q8TSC8	37.5
Q8TSC8	26.667
Q8TSC8	52.174
Q8TSC8	44.828
Q8TSC8	32.432
Q8TSC8	26.136
Q8TSC8	25.0
Q8TSC8	66.667
Q8TSC8	28.472
Q8TSC8	42.857
Q8TSC8	32.558
Q8TSC8	36.842
Q8TSC8	33.333
A6UT95	25.877
A6UT95	33.684
A6UT95	39.535
A6UT95	30.0
A6UT95	39.13
A6UT95	48.387
A6UT95	41.379
A6UT95	50.0
Q57976	21.649
Q57976	22.449
Q57976	28.049
Q57976	25.333
Q57976	29.412
Q57976	21.818
Q57976	28.07
Q57976	29.091
Q57976	33.333
Q57976	34.694
Q57976	36.111
Q57976	34.694
Q57976	21.951
Q57976	34.694
Q57976	34.694
Q57976	34.694
Q57976	34.694
Q57976	34.694
Q57976	34.694
Q58337	24.409
Q58337	25.758
Q58337	23.913
Q58337	32.394
Q58337	35.294
Q58337	29.787
Q58337	23.704
Q58337	25.874
Q58337	25.352
Q58337	41.176
Q8U192	32.432
Q8U192	30.645
Q8U192	31.818
Q8U192	73.333
Q9UY55	29.024
Q9UY55	29.204
Q9UY55	25.666
Q9UY55	28.366
Q9UY55	35.227
Q9UY55	24.75
Q9UY55	29.213
Q9UY55	22.546
Q9UY55	25.874
Q9UY55	24.49
Q9UY55	30.476
Q9UY55	33.929
Q9UY55	35.0
Q9UY55	22.989
Q9UY55	28.333
Q9UY55	26.667
Q9UY55	26.389
Q4J8L3	28.916
Q4J8L3	34.483
Q46A30	27.586
Q46A30	30.233
Q46A30	32.5
Q46A30	29.577
Q46A30	34.043
Q46A30	25.0
Q46A30	29.167
Q46A30	34.884
Q46A30	36.066
Q46A30	41.176
Q46A30	35.897
Q46A30	52.941
Q46A30	25.0
C3NHM4	18.543
C3NHM4	50.0
B9LSV1	48.824
B9LSV1	57.895
B9LSV1	30.233
B9LSV1	35.714
B9LSV1	34.426
B9LSV1	26.531
B9LSV1	28.571
A6VFU7	29.302
A6VFU7	29.499
A6VFU7	32.09
A6VFU7	25.503
A6VFU7	26.667
A6VFU7	24.706
A6VFU7	37.037
A6VFU7	31.579
B1Y919	28.571
B1Y919	45.833
B1Y919	36.842
B1Y919	28.205
B1Y919	28.0
B1Y919	36.207
Q8PW41	38.953
Q8PW41	38.953
Q8PW41	21.891
Q8PW41	34.783
Q8PW41	24.194
Q8PW41	30.769
Q8PW41	40.625
Q8PW41	46.154
Q8PW41	22.222
Q57687	33.333
Q57687	52.381
Q57687	53.846
Q57687	42.857
Q57687	26.667
Q57687	31.429
Q57687	27.119
Q57687	46.154
Q57687	44.0
Q57687	46.154
Q57687	31.707
Q57687	29.851
Q57687	34.0
Q57687	32.0
Q57687	40.741
Q57687	34.0
Q57687	28.571
Q57687	37.209
Q57687	35.0
Q57687	29.63
Q57687	21.053
A4WJU1	25.424
A4WJU1	26.437
A4WJU1	41.463
Q9V163	29.864
Q9V163	25.424
Q9V163	45.714
Q46DA7	28.814
Q46DA7	26.852
Q46DA7	32.0
Q46DA7	23.158
A9A9P9	42.308
A9A9P9	31.429
A9A9P9	61.111
A9A9P9	39.024
A9A9P9	41.935
A9A9P9	44.444
A9A9P9	55.556
A9A9P9	33.333
O27476	48.024
O27476	35.849
O27476	32.024
O27476	25.828
O27476	25.0
O27476	29.565
O27476	28.696
O27476	30.435
O27476	37.5
O27476	24.26
O27476	50.0
O27476	43.75
O27476	50.0
O27476	34.694
O27476	36.842
O27476	50.0
O27476	33.333
O27476	26.786
O27476	27.35
O27476	26.724
O27476	37.209
O27476	37.209
O27476	25.862
O27476	25.444
O27476	43.182
O27476	42.857
O27476	23.116
O27476	30.508
O27476	36.17
O27476	24.121
O27476	26.623
O27476	38.571
O27476	38.636
O27476	27.193
O27476	22.086
O27476	31.111
O27476	26.087
O27476	31.111
O27476	34.524
O27476	25.466
O27476	30.0
O27476	38.462
O27476	35.065
O27476	23.567
O27476	32.955
O27476	30.159
O27476	35.417
O27476	30.488
O27476	34.783
O27476	32.727
O27476	23.129
O27476	29.545
O27476	22.973
O27476	23.148
O27476	29.07
O27476	27.907
O27476	25.641
O27476	25.0
O27476	30.233
O27476	37.209
O27476	34.831
O27476	25.21
O27476	39.535
O27476	33.784
O27476	29.07
O27476	23.669
O27476	42.105
O27476	32.143
O27476	33.333
O27476	29.114
O27476	30.0
O27476	24.516
O27476	24.419
O27476	25.556
O27476	25.556
O27476	36.508
O27476	22.222
O27476	38.889
O27476	29.213
O27476	34.694
O27476	42.857
O27476	34.884
O27476	25.974
O27476	31.579
O27476	31.081
O27476	25.0
O27476	34.483
O27476	25.161
O27476	34.146
O27476	32.759
O27476	28.571
O27476	34.884
O27476	28.947
O27476	37.5
O27476	38.095
O27476	22.917
O27476	29.787
O27476	37.778
O27476	30.0
O27476	28.169
O27476	35.294
O27476	36.111
O27476	25.0
O27476	34.043
O27476	31.111
O27476	29.31
O27476	37.5
O27476	37.288
O27476	29.07
O27476	41.026
O27476	21.154
O27476	26.471
O27476	43.75
O27476	22.699
O27476	29.661
O27476	25.843
O27476	35.294
O27476	23.313
O27476	26.667
O27476	40.541
O27476	32.075
O27476	24.762
O27476	29.31
O27476	39.024
O27476	31.373
O27476	40.0
O27476	27.174
O27476	22.727
O27476	30.0
O27476	39.024
O27476	43.333
O27476	31.373
O27476	39.394
O27476	36.364
O27476	22.222
O27476	35.294
O27476	36.842
O27476	31.884
O27476	38.889
O27476	39.474
O27476	34.146
O27476	42.857
O27476	36.111
O27476	43.243
O27476	40.0
O27476	30.0
O27476	36.111
O27476	31.25
O27476	27.451
O27476	25.714
O27476	41.463
O27476	27.778
O27476	38.462
O27476	38.0
O27476	38.462
O27476	31.707
O27476	28.261
O27476	36.0
O27476	27.027
O27476	26.429
O27476	36.538
O27476	24.841
O27476	55.556
O27476	28.866
O27476	20.261
O27476	28.571
O27476	28.235
O27476	33.333
O27476	27.451
O27476	23.077
O27476	28.169
O27476	27.451
O27476	39.286
O27476	31.429
O27476	21.29
O27476	28.169
O27476	25.0
O27476	40.476
O27476	31.169
Q18EB9	32.727
Q18EB9	33.333
Q18EB9	29.091
Q18EB9	22.727
Q18EB9	28.0
Q18EB9	41.667
Q18EB9	35.135
Q18EB9	40.0
Q5JE15	40.476
Q5JE15	50.0
Q5JE15	35.385
Q5JE15	30.303
Q5JE15	31.373
Q12TU6	40.104
Q12TU6	55.0
Q12TU6	32.787
Q12TU6	28.302
P14029	45.93
P14029	27.66
P14029	38.235
P14029	38.462
P14029	34.177
P14029	34.211
P14029	50.0
P14029	33.333
Q5UZP9	38.889
Q5UZP9	38.356
Q5UZP9	27.397
Q5UZP9	23.913
Q5UZP9	55.556
Q5UZP9	34.146
Q5UZP9	30.769
Q5UZP9	31.373
Q5UZP9	27.273
Q5UZP9	27.273
Q5UZP9	33.333
Q5UZP9	36.364
Q5UZP9	50.0
Q5UZP9	56.25
Q9HPB4	44.279
Q9HPB4	22.84
Q9HPB4	37.5
Q9HPB4	35.417
Q9HPB4	31.707
Q9HPB4	27.397
Q9HPB4	32.075
Q9UWW8	53.333
Q9UWW8	52.62
Q9UWW8	29.837
Q9UWW8	27.835
Q9UWW8	25.161
Q9UWW8	29.474
Q9UWW8	33.333
Q9UWW8	29.762
Q9UWW8	38.095
Q9UWW8	47.619
A4YCQ3	41.071
A4YCQ3	33.962
A4YCQ3	47.619
A4YCQ3	36.111
A4YCQ3	48.0
A4YCQ3	33.333
A4YCQ3	77.778
A4YCQ3	35.714
A4YCQ3	33.333
A4YCQ3	40.0
B6YWH3	38.632
B6YWH3	35.227
B6YWH3	31.633
B6YWH3	25.177
B6YWH3	36.765
B6YWH3	23.944
B6YWH3	30.216
B6YWH3	27.097
B6YWH3	25.806
B6YWH3	21.379
B6YWH3	29.412
B6YWH3	27.586
B6YWH3	28.369
B6YWH3	27.397
B6YWH3	24.294
B6YWH3	29.71
B6YWH3	27.097
B6YWH3	26.804
B6YWH3	45.238
B6YWH3	45.238
B6YWH3	45.238
B6YWH3	25.828
B6YWH3	28.155
B6YWH3	33.696
B6YWH3	46.875
B6YWH3	33.333
B6YWH3	28.0
B6YWH3	30.337
B6YWH3	38.298
B6YWH3	27.419
B6YWH3	38.298
B6YWH3	33.333
B6YWH3	31.373
B6YWH3	32.353
B6YWH3	23.762
B6YWH3	23.333
B6YWH3	27.143
B6YWH3	32.353
B6YWH3	30.357
O27974	23.529
O27974	41.304
O27974	32.787
O27974	50.0
O27974	41.667
Q9V2M6	28.947
Q9V2M6	33.333
Q9V2M6	43.75
Q9V2M6	33.333
Q9V2M6	24.638
Q9V2M6	25.0
Q9V1A5	43.791
Q9V1A5	32.11
Q9V1A5	39.13
Q9V1A5	27.184
Q9V1A5	35.0
Q9V1A5	25.0
Q9V1A5	28.378
Q9V1A5	24.324
Q9V1A5	39.286
Q9V1A5	25.926
Q9V1A5	37.705
Q9HH00	26.866
Q9HH00	20.805
Q9HH00	30.357
Q9HH00	22.0
Q9HH00	30.357
Q9HH00	29.63
Q9HH00	22.078
Q9HH00	27.5
Q9HH00	27.869
Q9HH00	31.667
A9A813	37.457
A9A813	35.338
A9A813	31.959
A9A813	25.874
A9A813	30.0
A9A813	29.365
A9A813	27.66
A9A813	26.119
A9A813	28.289
A9A813	26.027
A9A813	28.276
A9A813	25.767
A9A813	21.017
A9A813	25.466
A9A813	25.786
A9A813	26.027
A9A813	23.318
A9A813	22.488
A9A813	30.556
A9A813	34.286
A9A813	24.779
A9A813	30.0
A9A813	33.929
A9A813	22.124
A9A813	22.222
A9A813	22.124
A9A813	26.316
A9A813	30.0
A9A813	31.429
A9A813	25.688
A9A813	27.027
Q8TYD4	28.158
Q8TYD4	24.87
Q8TYD4	24.39
Q8TYD4	32.727
Q8TYD4	42.857
Q8TYD4	30.435
Q8TYD4	26.154
Q18GA8	31.461
Q18GA8	18.692
Q18GA8	31.579
Q18GA8	30.645
Q18GA8	26.667
Q18GA8	32.759
Q18GA8	38.776
Q18GA8	62.5
Q18GA8	30.435
Q18GA8	38.889
Q18GA8	36.735
Q18GA8	32.877
C6A2D7	34.959
C6A2D7	48.148
C6A2D7	31.818
C6A2D7	62.5
C6A2D7	33.846
C6A2D7	31.915
C6A2D7	42.308
C6A2D7	38.636
P62378	34.783
P62378	29.31
P62378	32.432
P62378	37.143
P62378	24.324
P62378	25.263
P62378	41.176
P62378	37.037
P62378	21.569
P62378	30.0
P62378	25.862
P62378	24.211
P62378	48.387
P62378	23.077
Q60316	27.778
Q60316	28.767
Q60316	30.0
Q60316	25.333
Q60316	29.688
Q60316	34.884
Q60316	22.222
Q60316	28.829
Q60316	34.545
Q60316	46.154
Q60316	34.884
Q0W1B0	32.787
Q0W1B0	28.696
Q0W1B0	26.316
Q0W1B0	25.0
Q9HR45	32.877
Q9HR45	28.272
Q9HR45	18.545
Q9HR45	26.136
Q9HR45	50.0
Q9HR45	35.897
Q9HR45	35.714
Q9HR45	23.684
O28202	42.0
O28202	31.25
O74000	28.571
O74000	36.842
O74000	47.826
O74000	26.19
O74000	24.59
O74000	29.688
O74000	23.188
O74000	28.947
O74000	36.0
O74000	26.667
O74000	33.962
C3N5U2	48.12
C3N5U2	38.462
A4YI28	28.743
A4YI28	21.226
A4YI28	22.007
A4YI28	29.268
A4YI28	24.155
A4YI28	23.404
A4YI28	23.333
A4YI28	23.563
A4YI28	20.367
A4YI28	24.352
A4YI28	28.378
A4YI28	30.769
A4YI28	30.488
A4YI28	26.966
A4YI28	57.143
A4YI28	30.0
A4YI28	36.842
A4YI28	29.63
A4YI28	31.25
A4YI28	28.571
A4YI28	24.627
A4YI28	39.216
A4YI28	28.049
A4YI28	39.216
A4YI28	50.0
A4YI28	44.0
Q5JGT4	32.727
Q5JGT4	39.394
Q5JGT4	39.623
Q5JGT4	63.158
Q9HKN1	25.352
Q9HKN1	23.944
Q9HKN1	31.481
Q9HKN1	54.167
Q6LXD7	39.779
Q6LXD7	31.765
Q6LXD7	30.303
Q6LXD7	34.483
Q9UYU9	39.535
Q9UYU9	38.953
Q9UYU9	38.71
Q9UYU9	27.381
Q9UYU9	38.889
Q9UYU9	24.59
Q8PVB4	33.333
Q8PVB4	28.235
Q8PVB4	23.913
Q58195	20.946
Q58195	22.222
Q58195	37.838
Q58195	25.49
Q58195	24.138
Q8ZT64	34.667
Q8ZT64	24.648
Q8ZT64	30.769
Q8ZT64	35.185
O26972	28.788
O26972	30.435
O26972	37.838
O26972	33.333
O26972	47.059
A2BLV6	34.884
A2BLV6	36.842
A2BLV6	35.185
A2BLV6	35.484
A2BLV6	31.429
A2BLV6	40.0
A2BLV6	55.0
A2BLV6	37.931
O29481	33.333
O29481	33.333
O29481	33.871
O29481	36.842
O29481	28.846
O29481	32.5
O29481	31.429
O29481	37.143
Q2NHU7	20.974
Q2NHU7	32.927
Q2NHU7	28.378
Q2NHU7	31.579
Q2NHU7	36.957
C3MQ76	32.456
C3MQ76	29.412
C3MQ76	28.571
C3MQ76	32.203
A5UJS0	28.191
A5UJS0	25.786
A5UJS0	26.866
A5UJS0	28.283
A5UJS0	30.0
A5UJS0	50.0
A5UJS0	25.843
A5UJS0	29.787
A5UJS0	40.0
A5UJS0	27.551
A5UJS0	46.429
A5UJS0	31.884
A5UJS0	53.846
A5UJS0	23.932
A5UJS0	20.833
A5UJS0	37.5
A5UJS0	30.769
A5UJS0	31.915
Q8TVG5	30.42
Q8TVG5	28.152
Q8TVG5	28.471
Q8TVG5	25.574
Q8TVG5	34.375
Q8TVG5	22.892
Q8TVG5	29.885
Q8TVG5	23.596
Q8TVG5	29.06
Q8TVG5	35.417
Q8TVG5	25.962
Q8TVG5	25.0
Q8TVG5	30.38
Q8TVG5	25.352
Q8TVG5	28.261
Q8TVG5	28.947
Q8TVG5	27.273
Q8TVG5	26.415
Q8TVG5	30.769
A2SSV1	38.863
A2SSV1	38.663
A2SSV1	36.58
A2SSV1	26.19
A2SSV1	27.059
A2SSV1	35.417
A2SSV1	27.907
A2SSV1	34.091
O59476	28.767
O59476	46.154
O59476	31.818
O59476	46.429
P37981	28.049
P37981	28.07
P37981	31.944
P37981	34.0
P37981	28.261
P37981	30.909
P37981	23.944
P37981	30.0
O29492	50.0
O29492	54.902
O29492	58.824
O29492	38.462
O29492	37.838
Q0W8G5	58.209
Q0W8G5	40.86
Q0W8G5	35.135
Q0W8G5	35.135
Q0W8G5	35.135
Q0W8G5	35.135
Q0W8G5	35.135
Q0W8G5	37.5
C3N5R0	47.692
C3N5R0	47.525
C3N5R0	40.773
C3N5R0	40.826
C3N5R0	35.102
C3N5R0	36.087
C3N5R0	36.667
C3N5R0	36.757
C3N5R0	25.581
C3N5R0	27.586
C3N5R0	23.837
C3N5R0	20.71
C3N5R0	21.143
C3N5R0	25.424
C3N5R0	31.034
C3N5R0	21.605
C3N5R0	28.571
C3N5R0	28.947
C3N5R0	25.0
C3N5R0	29.508
C3N5R0	30.645
C4KKE5	44.444
C4KKE5	26.667
C4KKE5	30.0
C4KKE5	55.556
C4KKE5	28.788
C4KKE5	50.0
C4KKE5	33.333
C4KKE5	50.0
C4KKE5	37.838
Q8TQL5	35.354
Q8TQL5	32.342
Q8TQL5	27.477
Q8TQL5	31.655
Q8TQL5	24.921
Q8TQL5	38.71
Q8TQL5	22.449
Q8TQL5	31.818
Q8TQL5	26.174
Q8TQL5	26.174
Q8TQL5	32.45
Q8TQL5	22.184
Q8TQL5	26.837
Q8TQL5	23.153
Q8TQL5	26.115
Q8TQL5	34.94
Q8TQL5	28.571
Q8TQL5	33.735
Q8TQL5	27.815
Q8TQL5	25.49
Q8TQL5	29.07
Q8TQL5	25.472
Q8TQL5	24.242
Q8TQL5	32.143
Q8TQL5	32.203
Q8TQL5	25.0
Q8TQL5	22.414
Q8TQL5	22.642
Q8TQL5	37.5
Q8TQL5	37.5
Q8TQL5	42.5
Q8TQL5	34.0
Q8TQL5	32.143
Q6LXI1	51.236
Q6LXI1	50.448
Q6LXI1	50.787
Q6LXI1	38.498
Q6LXI1	36.131
Q6LXI1	35.431
Q6LXI1	31.651
Q6LXI1	25.779
Q6LXI1	25.245
Q6LXI1	28.736
Q6LXI1	22.912
Q6LXI1	27.778
Q6LXI1	35.772
Q6LXI1	28.502
Q6LXI1	32.52
Q6LXI1	28.502
Q6LXI1	27.119
Q6LXI1	27.381
Q6LXI1	25.221
Q6LXI1	25.166
Q6LXI1	24.576
Q6LXI1	24.201
Q6LXI1	28.571
Q6LXI1	36.17
Q6LXI1	25.397
Q6LXI1	31.373
D4GQP0	27.273
D4GQP0	36.735
D4GQP0	24.49
D4GQP0	36.585
D4GQP0	32.812
D4GQP0	29.412
D4GQP0	31.034
Q8TRS3	43.602
Q8TRS3	38.208
Q8TRS3	36.683
Q8TRS3	31.068
Q8TRS3	32.692
Q8TRS3	28.837
Q8TRS3	25.926
Q8TRS3	27.751
Q8TRS3	29.054
Q8TRS3	36.22
Q8TRS3	29.457
Q8TRS3	36.62
Q8TRS3	25.984
Q8TRS3	45.714
Q8TRS3	26.829
Q8TRS3	52.0
Q8TRS3	45.238
Q8TRS3	45.238
Q8TRS3	70.588
Q8TRS3	42.222
Q8TRS3	29.825
Q8TRS3	26.087
Q8TRS3	32.653
Q8TRS3	30.769
Q8TRS3	32.877
Q8TRS3	33.333
Q8TRS3	34.694
Q12VF1	22.881
Q12VF1	31.944
Q12VF1	46.154
Q12VF1	26.027
Q12VF1	36.667
Q8TM02	33.333
Q8TM02	34.375
Q8TM02	32.394
Q8TM02	41.667
Q8TM02	43.59
Q8TM02	32.432
Q8TM02	27.368
Q8TM02	28.182
Q8TM02	30.159
Q8TM02	33.333
Q8TM02	38.462
Q8TM02	27.941
Q8TM02	30.357
Q8TM02	30.769
Q8TM02	24.545
Q8TM02	28.571
Q8TM02	27.66
Q8TM02	24.183
Q8TM02	41.667
B0R633	26.271
B0R633	61.111
Q465N2	40.323
Q465N2	22.222
Q465N2	56.522
Q465N2	45.714
Q465N2	47.826
Q60372	39.286
Q60372	36.111
Q60372	39.13
Q60372	56.25
Q9HN64	37.931
Q9HN64	37.931
Q9HN64	27.16
Q9HN64	35.897
Q9HN64	42.105
Q9HN64	38.095
Q9HN64	36.667
Q9HN64	41.667
A6VGQ7	36.306
A6VGQ7	30.588
A6VGQ7	33.333
A6VGQ7	27.731
Q97CI3	51.429
Q97CI3	51.429
Q97CI3	51.429
Q97CI3	40.351
Q97CI3	45.714
Q97CI3	34.615
Q97CI3	37.736
Q9YA91	25.373
Q9YA91	30.909
Q9YA91	40.625
Q9YFS7	33.886
Q9YFS7	33.333
Q9YFS7	24.818
Q9YFS7	30.12
Q9YFS7	27.083
Q9YFS7	24.39
Q9YFS7	39.286
Q9YFS7	48.0
Q9YFS7	30.189
Q9YFS7	35.294
Q9YFS7	45.833
Q8PXI2	24.706
Q8PXI2	32.143
Q8PXI2	40.0
Q8PXI2	21.591
Q8PXI2	44.681
Q8TI84	36.0
Q8TI84	34.375
Q8TI84	33.333
Q8TI84	28.889
Q8TI84	50.0
Q8TI84	37.5
Q8TI84	43.478
Q8TI84	58.824
Q8TI84	52.0
Q8TI84	29.412
O27184	31.111
O27184	31.707
O29561	43.902
O29561	33.333
O29561	35.0
O29561	35.714
O29561	31.25
O29561	37.5
O29561	36.842
O29561	35.714
O29561	33.333
O29561	68.75
O29561	28.261
O29561	36.667
O29561	36.585
O29561	32.353
O29561	30.952
O29561	38.889
O29561	29.032
O29561	31.429
O29561	35.0
O29561	28.205
O29561	31.429
O29561	32.432
O29561	37.931
O29561	40.0
O29561	40.0
O29561	32.692
O29561	37.037
O29561	44.0
O29561	39.394
O28988	23.611
O28988	33.333
O28988	26.786
O28988	25.234
O28988	39.13
O59650	43.553
O59650	42.98
O59650	26.316
O59650	26.263
O59650	25.974
O59650	27.941
O59650	26.168
O59650	25.352
Q3INQ4	36.09
Q3INQ4	25.439
Q3INQ4	25.806
Q3INQ4	25.758
Q3INQ4	62.5
Q3INQ4	38.462
Q3INQ4	40.0
Q3INQ4	36.957
Q3INQ4	26.087
Q3INQ4	30.0
B8GIB3	47.715
B8GIB3	49.183
B8GIB3	38.462
B8GIB3	44.118
B8GIB3	35.849
B8GIB3	27.907
B8GIB3	30.159
B8GIB3	27.059
B8GIB3	28.571
A6UQ18	35.169
A6UQ18	32.031
A6UQ18	34.884
A6UQ18	29.412
A6UQ18	23.596
A6UQ18	30.435
A6UQ18	20.886
O28669	26.316
O28669	34.884
Q12TT3	23.529
Q12TT3	26.415
Q12TT3	33.333
Q12TT3	34.483
Q12TT3	29.091
P59010	34.146
P59010	30.556
P59010	30.0
P59010	32.609
P59010	30.303
P59010	30.769
O29378	42.308
O29378	55.556
O29378	30.233
O29378	52.632
O29378	39.394
O29378	38.462
Q8PWN9	38.462
Q8PWN9	28.571
Q8PWN9	29.73
Q8PWN9	33.333
Q8PWN9	30.556
Q8PWN9	48.148
Q8PWN9	30.508
Q8PWN9	29.73
Q8PWN9	44.444
Q8PWN9	39.13
Q8PWN9	40.541
Q8TUU3	35.106
Q8TUU3	26.667
Q8TUU3	33.333
Q8TUU3	43.75
Q8TUU3	25.275
Q8TUU3	57.143
Q8TUU3	25.0
Q978N8	42.46
O27449	63.158
O27449	41.026
O27449	30.556
O27449	47.619
O27449	42.857
O27449	31.034
O27449	42.857
O27449	30.769
O27449	34.483
O27449	37.143
O27449	42.105
O27449	38.235
O27449	34.783
Q57550	28.358
Q57550	29.487
Q57550	28.75
Q57550	30.864
Q57550	28.571
A2STI8	45.833
A2STI8	37.931
A2STI8	33.333
A2STI8	29.545
A2STI8	33.333
A2STI8	40.0
A2STI8	31.343
Q9YB45	36.111
Q9YB45	35.556
Q9YB45	37.5
Q9YB45	43.333
Q9YB45	45.833
Q9YB45	39.394
Q9YB45	31.373
Q9YB45	44.0
Q980J9	22.905
Q980J9	26.316
Q980J9	42.857
Q980J9	19.512
Q980J9	24.286
Q980J9	48.387
Q980J9	33.333
Q980J9	47.826
B0R4C8	32.323
B0R4C8	30.159
B0R4C8	27.602
B0R4C8	29.947
B0R4C8	27.041
B0R4C8	27.803
B0R4C8	25.806
B0R4C8	24.479
B0R4C8	25.668
B0R4C8	25.728
B0R4C8	24.123
B0R4C8	23.977
B0R4C8	22.271
B0R4C8	20.0
B0R4C8	19.372
B0R4C8	22.5
B0R4C8	29.268
B0R4C8	17.47
B0R4C8	28.571
Q977X3	44.444
Q977X3	61.538
Q977X3	50.0
Q977X3	42.857
Q977X3	43.478
Q977X3	36.667
Q977X3	30.137
Q977X3	28.571
Q977X3	46.875
P22624	28.0
P22624	30.387
P22624	27.684
P22624	27.612
P22624	25.301
P22624	28.358
P22624	25.0
P22624	48.0
P22624	30.357
P22624	27.66
A3DNJ9	34.286
A3DNJ9	24.719
A3DNJ9	27.907
A3DNJ9	30.0
A3DNJ9	22.297
A3DNJ9	33.898
A3DNJ9	35.897
A3DNJ9	26.667
A3DNJ9	32.432
A3DNJ9	25.466
A3DNJ9	37.778
Q0W4L8	21.154
Q0W4L8	21.858
Q0W4L8	21.723
Q0W4L8	29.231
Q0W4L8	31.395
Q0W4L8	25.0
Q0W4L8	22.414
Q0W4L8	31.746
Q0W4L8	31.343
Q0W4L8	25.0
Q0W4L8	29.167
Q0W4L8	32.258
Q0W4L8	41.379
O26877	36.466
O26877	36.667
O26877	35.531
O26877	29.412
O26877	27.036
O26877	28.986
O26877	48.276
O26877	32.692
O26877	27.143
O26877	40.0
O26877	60.0
A7I7P2	27.394
A7I7P2	27.778
A7I7P2	27.961
A7I7P2	26.266
A7I7P2	21.429
A7I7P2	26.829
A7I7P2	38.235
